Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
90	39	0	1.10642924	101324.743	101324.719	101324.696	101324.743	0.046959325	0.0203644259	0	43.3	0	0	3
91	39	0	1.11872289	101324.744	101324.721	101324.7	101324.744	0.0437462499	0.0203644259	0	46.5	0	0	3
92	39	0	1.13101655	101324.744	101324.722	101324.702	101324.744	0.0422285753	0.0203644259	0	48.2	0	0	3
93	40	0	1.14331021	101324.745	101324.723	101324.704	101324.745	0.0409079074	0.0203644259	0	49.7	0	0	3
94	40	0	1.15560387	101324.745	101324.724	101324.706	101324.745	0.0391679791	0.0203644259	0	51.9	0	0	3
95	41	0	1.16789753	101324.746	101324.725	101324.708	101324.746	0.0383513856	0.0203644259	0	53	0	0	3
96	41	0	1.18019119	101324.747	101324.726	101324.708	101324.747	0.0394589636	0.0203644259	0	51.6	0	0	3
97	42	0	1.19248484	101324.748	101324.727	101324.709	101324.748	0.0392692055	0.0203644259	0	51.8	0	0	3
98	42	0	1.2047785	101324.749	101324.728	101324.71	101324.749	0.0383918659	0.0203644259	0	53	0	0	3
99	42	0	1.21707216	101324.75	101324.729	101324.711	101324.75	0.0386433207	0.0203644259	0	52.6	0	0	3
100	43	0	1.22936582	101324.751	101324.73	101324.711	101324.751	0.0401880568	0.0203644259	0	50.6	0	0	3
101	44	0	1.24165948	101324.753	101324.731	101324.711	101324.753	0.0417235697	0.0203644259	0	48.8	0	0	3
102	44	0	1.25395313	101324.754	101324.732	101324.711	101324.754	0.0430207884	0.0203644259	0	47.3	0	0	3
103	45	0	1.26624679	101324.755	101324.733	101324.711	101324.755	0.0436995113	0.0203644259	0	46.6	0	0	3
104	45	0	1.27854045	101324.755	101324.734	101324.711	101324.755	0.0440156617	0.0203644259	0	46.2	0	0	3
105	45	0	1.29083411	101324.755	101324.735	101324.711	101324.755	0.0440857201	0.0203644259	0	46.1	0	0	3
106	46	0	1.30312777	101324.755	101324.736	101324.711	101324.755	0.0442812078	0.0203644259	0	45.9	0	0	3
107	46	0	1.31542143	101324.755	101324.737	101324.712	101324.755	0.0436564799	0.0203644259	0	46.6	0	0	3
108	46	0	1.32771508	101324.755	101324.738	101324.712	101324.755	0.0433334726	0.0203644259	0	46.9	0	0	3
109	47	0	1.34000874	101324.755	101324.739	101324.713	101324.755	0.0425068778	0.0203644259	0	47.9	0	0	3
110	47	0	1.3523024	101324.755	101324.74	101324.714	101324.755	0.0412311827	0.0203644259	0	49.3	0	0	3
111	47	0	1.36459606	101324.755	101324.741	101324.716	101324.755	0.0398520214	0.0203644259	0	51.1	0	0	3
112	48	0	1.37688972	101324.755	101324.742	101324.717	101324.755	0.0385445674	0.0203644259	0	52.8	0	0	3
113	48	0	1.38918337	101324.755	101324.743	101324.718	101324.755	0.0370313639	0.0203644259	0	54.9	0	0	3
114	48	0	1.40147703	101324.755	101324.744	101324.721	101324.755	0.0343280431	0.0203644259	0	59.3	0	0	3
115	49	0	1.41377069	101324.755	101324.745	101324.723	101324.755	0.0323819374	0.0203644259	0	62.8	0	0	3
116	49	0	1.42606435	101324.755	101324.745	101324.725	101324.755	0.0301493839	0.0203644259	0	67.5	0	0	3
117	49	0	1.43835801	101324.755	101324.746	101324.726	101324.755	0.0297575564	0.0203644259	0	68.4	0	0	3
118	50	0	1.45065167	101324.755	101324.747	101324.727	101324.755	0.0282892093	0.0203644259	0	71.9	0	0	3
119	50	0	1.46294532	101324.755	101324.748	101324.729	101324.755	0.0268355124	0.0203644259	0	75.8	0	0	3
120	50	0	1.47523898	101324.755	101324.748	101324.73	101324.755	0.0252200515	0.0203644259	0	80.7	0	0	3
121	51	0	1.48753264	101324.754	101324.749	101324.731	101324.755	0.0243726601	0.0203644259	0	83.5	0	0	3
122	51	0	1.4998263	101324.755	101324.749	101324.732	101324.755	0.0231334508	0.0203644259	0	88	0	0	3
123	51	0	1.51211996	101324.756	101324.75	101324.734	101324.756	0.0221415503	0.0203644259	0	91.9	0	0	3
124	52	0	1.52441361	101324.757	101324.751	101324.736	101324.757	0.0210244752	0.0203644259	0	96.8	0	0	3
125	52	0	1.53670727	101324.757	101324.751	101324.738	101324.757	0.0191685826	0.0203644259	0	100	0	0	3
