Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
54	25	0	0.663857542	293.200874	293.201055	293.200705	293.201398	0.00062684556	0	0	0	0	0	3
55	25	0	0.6761512	293.200877	293.20106	293.200754	293.201398	0.00060936784	0	0	0	0	0	3
56	26	0	0.688444858	293.200879	293.201063	293.200826	293.201398	0.000571997368	0	0	0	0	0	3
57	26	0	0.700738516	293.200883	293.201064	293.200861	293.201398	0.000536869902	0	0	0	0	0	3
58	26	0	0.713032174	293.200889	293.201064	293.200861	293.201398	0.000536869902	0	0	0	0	0	3
59	27	0	0.725325833	293.200894	293.201062	293.200861	293.201398	0.000514307683	0	0	0	0	0	3
60	27	0	0.737619491	293.2009	293.20106	293.200861	293.201398	0.00048838747	0	0	0	0	0	3
61	28	0	0.749913149	293.200906	293.201056	293.200861	293.201398	0.000461490965	0	0	0	0	0	3
62	28	0	0.762206807	293.200913	293.20105	293.200861	293.201398	0.000434241844	0	0	0	0	0	3
63	28	0	0.774500465	293.200919	293.201043	293.200861	293.201398	0.000407175894	0	0	0	0	0	3
64	29	0	0.786794123	293.200927	293.201035	293.200861	293.201398	0.000380711653	0	0	0	0	0	3
65	29	0	0.799087782	293.200935	293.201027	293.200861	293.201398	0.000355209687	0	0	0	0	0	3
66	29	0	0.81138144	293.200942	293.201017	293.200861	293.201398	0.000330439782	0	0	0	0	0	3
67	30	0	0.823675098	293.200949	293.201008	293.200861	293.201398	0.000306732518	0	0	0	0	0	3
68	30	0	0.835968756	293.200957	293.200997	293.200861	293.201398	0.000284186389	0	0	0	0	0	3
69	30	0	0.848262414	293.200964	293.200987	293.200861	293.201398	0.00026295959	0	0	0	0	0	3
70	31	0	0.860556072	293.200971	293.200977	293.200861	293.201398	0.000243063139	0	0	0	0	0	3
71	31	0	0.872849731	293.200978	293.200966	293.200861	293.201378	0.000225083717	0	0	0	0	0	3
72	32	0	0.885143389	293.200984	293.200957	293.200861	293.201344	0.000209290461	0	0	0	0	0	3
73	32	0	0.897437047	293.200989	293.200948	293.200861	293.201297	0.000195881491	0	0	0	0	0	3
74	32	0	0.909730705	293.200996	293.200941	293.200861	293.201249	0.000184670799	0	0	0	0	0	3
75	33	0	0.922024363	293.201002	293.200935	293.200861	293.201197	0.00017559625	0	0	0	0	0	3
76	33	0	0.934318022	293.201009	293.20093	293.200861	293.201129	0.000168922453	0	0	0	0	0	3
77	34	0	0.94661168	293.201014	293.200927	293.200861	293.20107	0.000164201922	0	0	0	0	0	3
78	34	0	0.958905338	293.201019	293.200926	293.200861	293.201025	0.000160909831	0	0	0	0	0	3
79	34	0	0.971198996	293.201023	293.200926	293.200861	293.201023	0.000158671925	0	0	0	0	0	3
80	35	0	0.983492654	293.201027	293.200927	293.200861	293.201027	0.000157229702	0	0	0	0	0	3
81	35	0	0.995786312	293.20103	293.200929	293.200861	293.20103	0.000156615742	0	0	0	0	0	3
82	35	0	1.00807997	293.201031	293.200931	293.200861	293.201031	0.000139235197	3.35460726e-05	0	24	0	0	3
83	36	0	1.02037363	293.201032	293.200934	293.200861	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
84	36	0	1.03266729	293.201032	293.200937	293.200861	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
85	37	0	1.04496095	293.201032	293.200941	293.200861	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
86	37	0	1.0572546	293.201032	293.200945	293.200861	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
87	37	0	1.06954826	293.201032	293.200949	293.200861	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
88	38	0	1.08184192	293.201031	293.200953	293.200861	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
89	38	0	1.09413558	293.201029	293.200957	293.200862	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
90	39	0	1.10642924	293.201028	293.200961	293.200864	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
91	39	0	1.11872289	293.201025	293.200965	293.200866	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
92	39	0	1.13101655	293.201023	293.200969	293.200867	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
93	40	0	1.14331021	293.201019	293.200972	293.20087	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
94	40	0	1.15560387	293.201017	293.200976	293.200874	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
95	41	0	1.16789753	293.201015	293.200979	293.200877	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
96	41	0	1.18019119	293.201013	293.200983	293.200879	293.201032	0.000138036026	3.35460726e-05	0	24.3	0	0	3
