-5,92278441000000;-0,66500021400000
-5,84167265700000;-0,56570405200000
-5,78484483200000;-0,47115296500000
-5,69646938600000;-0,37804601900000
-5,64365360500000;-0,28805423300000
-5,58138190900000;-0,20100103500000
-5,49182031800000;-0,11383730800000
-5,46791027600000;-0,03131309400000
-5,37674073200000;0,05278772600000
-5,28537225400000;0,13119084200000
-5,25483193400000;0,20933347000000
-0,60887035500000;0,06181324400000
-0,60187683000000;0,07057116100000
-0,59079452900000;0,07859925400000
-0,59548425700000;0,08833174600000
-0,57323974700000;0,09464226400000
-0,57470807700000;0,10376230600000
-0,58495658300000;0,11420076600000
-0,59600088800000;0,12515580000000
-0,57335938600000;0,13039560700000
-0,57918925900000;0,14055540300000
-0,56132707900000;0,14598592700000
-0,55907439200000;0,15438848700000
-0,55276840000000;0,16193538200000
-0,54932212900000;0,16991228600000
-0,53900961000000;0,17594774300000
-0,54392792200000;0,18646018800000
-0,54201111900000;0,19493567800000
-0,53990680200000;0,20354279700000
-0,55854988400000;0,21913935200000
-0,55791392900000;0,22878162200000
-0,55816264700000;0,23854444200000
-0,54336140100000;0,24245292800000
-0,54998831600000;0,25445797200000
-0,57209613000000;0,28465244800000
-1,16640938100000;0,62223245300000
-1,15502124000000;0,63900397000000
-1,14339315500000;0,65557302000000
-1,13687194300000;0,67468974700000
-1,13855575500000;0,69898977200000
-1,16107143300000;0,73657187500000
