Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
51	20	0	0.626976567	0	0	0	0	0	0	0	0	0	0	3
52	21	0	0.639270225	0	0	0	0	0	0	0	0	0	0	3
53	21	0	0.651563883	0	0	0	0	0	0	0	0	0	0	3
54	21	0	0.663857542	0	0	0	0	0	0	0	0	0	0	3
55	22	0	0.6761512	0	0	0	0	0	0	0	0	0	0	3
56	22	0	0.688444858	0	0	0	0	0	0	0	0	0	0	3
57	22	0	0.700738516	0	0	0	0	0	0	0	0	0	0	3
58	23	0	0.713032174	0	0	0	0	0	0	0	0	0	0	3
59	23	0	0.725325833	0	0	0	0	0	0	0	0	0	0	3
60	24	0	0.737619491	0	0	0	0	0	0	0	0	0	0	3
61	24	0	0.749913149	0	0	0	0	0	0	0	0	0	0	3
62	24	0	0.762206807	0	0	0	0	0	0	0	0	0	0	3
63	25	0	0.774500465	0	0	0	0	0	0	0	0	0	0	3
64	25	0	0.786794123	0	0	0	0	0	0	0	0	0	0	3
65	25	0	0.799087782	0	0	0	0	0	0	0	0	0	0	3
66	26	0	0.81138144	0	0	0	0	0	0	0	0	0	0	3
67	26	0	0.823675098	0	0	0	0	0	0	0	0	0	0	3
68	26	0	0.835968756	0	0	0	0	0	0	0	0	0	0	3
69	27	0	0.848262414	0	0	0	0	0	0	0	0	0	0	3
70	27	0	0.860556072	0	0	0	0	0	0	0	0	0	0	3
71	27	0	0.872849731	0	0	0	0	0	0	0	0	0	0	3
72	28	0	0.885143389	0	0	0	0	0	0	0	0	0	0	3
73	28	0	0.897437047	0	0	0	0	0	0	0	0	0	0	3
74	28	0	0.909730705	0	0	0	0	0	0	0	0	0	0	3
75	29	0	0.922024363	0	0	0	0	0	0	0	0	0	0	3
76	29	0	0.934318022	0	0	0	0	0	0	0	0	0	0	3
77	29	0	0.94661168	0	0	0	0	0	0	0	0	0	0	3
78	30	0	0.958905338	0	0	0	0	0	0	0	0	0	0	3
79	30	0	0.971198996	0	0	0	0	0	0	0	0	0	0	3
80	30	0	0.983492654	0	0	0	0	0	0	0	0	0	0	3
81	31	0	0.995786312	0	0	0	0	0	0	0	0	0	0	3
82	31	0	1.00807997	0	0	0	0	0	5e-06	0	100	0	0	3
83	31	0	1.02037363	0	0	0	0	0	5e-06	0	100	0	0	3
84	32	0	1.03266729	0	0	0	0	0	5e-06	0	100	0	0	3
85	32	0	1.04496095	0	0	0	0	0	5e-06	0	100	0	0	3
86	33	0	1.0572546	0	0	0	0	0	5e-06	0	100	0	0	3
87	33	0	1.06954826	0	0	0	0	0	5e-06	0	100	0	0	3
88	33	0	1.08184192	0	0	0	0	0	5e-06	0	100	0	0	3
89	34	0	1.09413558	0	0	0	0	0	5e-06	0	100	0	0	3
90	34	0	1.10642924	0	0	0	0	0	5e-06	0	100	0	0	3
91	34	0	1.11872289	0	0	0	0	0	5e-06	0	100	0	0	3
92	35	0	1.13101655	0	0	0	0	0	5e-06	0	100	0	0	3
93	35	0	1.14331021	0	0	0	0	0	5e-06	0	100	0	0	3
94	35	0	1.15560387	0	0	0	0	0	5e-06	0	100	0	0	3
95	36	0	1.16789753	0	0	0	0	0	5e-06	0	100	0	0	3
96	36	0	1.18019119	0	0	0	0	0	5e-06	0	100	0	0	3
97	36	0	1.19248484	0	0	0	0	0	5e-06	0	100	0	0	3
98	37	0	1.2047785	0	0	0	0	0	5e-06	0	100	0	0	3
99	37	0	1.21707216	0	0	0	0	0	5e-06	0	100	0	0	3
100	38	0	1.22936582	0	0	0	0	0	5e-06	0	100	0	0	3
101	38	0	1.24165948	0	0	0	0	0	5e-06	0	100	0	0	3
102	39	0	1.25395313	0	0	0	0	0	5e-06	0	100	0	0	3
103	39	0	1.26624679	0	0	0	0	0	5e-06	0	100	0	0	3
104	39	0	1.27854045	0	0	0	0	0	5e-06	0	100	0	0	3
105	40	0	1.29083411	0	0	0	0	0	5e-06	0	100	0	0	3
106	40	0	1.30312777	0	0	0	0	0	5e-06	0	100	0	0	3
107	41	0	1.31542143	0	0	0	0	0	5e-06	0	100	0	0	3
108	41	0	1.32771508	0	0	0	0	0	5e-06	0	100	0	0	3
109	41	0	1.34000874	0	0	0	0	0	5e-06	0	100	0	0	3
110	42	0	1.3523024	0	0	0	0	0	5e-06	0	100	0	0	3
111	42	0	1.36459606	0	0	0	0	0	5e-06	0	100	0	0	3
112	42	0	1.37688972	0	0	0	0	0	5e-06	0	100	0	0	3
113	43	0	1.38918337	0	0	0	0	0	5e-06	0	100	0	0	3
114	43	0	1.40147703	0	0	0	0	0	5e-06	0	100	0	0	3
115	43	0	1.41377069	0	0	0	0	0	5e-06	0	100	0	0	3
116	44	0	1.42606435	0	0	0	0	0	5e-06	0	100	0	0	3
117	44	0	1.43835801	0	0	0	0	0	5e-06	0	100	0	0	3
118	44	0	1.45065167	0	0	0	0	0	5e-06	0	100	0	0	3
119	45	0	1.46294532	0	0	0	0	0	5e-06	0	100	0	0	3
120	45	0	1.47523898	0	0	0	0	0	5e-06	0	100	0	0	3
121	45	0	1.48753264	0	0	0	0	0	5e-06	0	100	0	0	3
122	46	0	1.4998263	0	0	0	0	0	5e-06	0	100	0	0	3
123	46	0	1.51211996	0	0	0	0	0	5e-06	0	100	0	0	3
124	46	0	1.52441361	0	0	0	0	0	5e-06	0	100	0	0	3
125	47	0	1.53670727	0	0	0	0	0	5e-06	0	100	0	0	3
126	47	0	1.54900093	0	0	0	0	0	5e-06	0	100	0	0	3
127	47	0	1.56129459	0	0	0	0	0	5e-06	0	100	0	0	3
128	48	0	1.57358825	0	0	0	0	0	5e-06	0	100	0	0	3
129	48	0	1.58588191	0	0	0	0	0	5e-06	0	100	0	0	3
130	48	0	1.59817556	0	0	0	0	0	5e-06	0	100	0	0	3
131	49	0	1.61046922	0	0	0	0	0	5e-06	0	100	0	0	3
132	49	0	1.62276288	0	0	0	0	0	5e-06	0	100	0	0	3
133	49	0	1.63505654	0	0	0	0	0	5e-06	0	100	0	0	3
134	50	0	1.6473502	0	0	0	0	0	5e-06	0	100	0	0	3
135	50	0	1.65964385	0	0	0	0	0	5e-06	0	100	0	0	3
136	50	0	1.67193751	0	0	0	0	0	5e-06	0	100	0	0	3
137	51	0	1.68423117	0	0	0	0	0	5e-06	0	100	0	0	3
