Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
61	24	0	0.749913149	293.200218	293.20026	293.200205	293.20035	0.000111549866	0	0	0	0	0	3
62	24	0	0.762206807	293.20022	293.200258	293.200205	293.20035	0.000104723541	0	0	0	0	0	3
63	25	0	0.774500465	293.200222	293.200256	293.200205	293.20035	9.79453106e-05	0	0	0	0	0	3
64	25	0	0.786794123	293.200224	293.200254	293.200205	293.20035	9.13160555e-05	0	0	0	0	0	3
65	25	0	0.799087782	293.200225	293.200251	293.200205	293.20035	8.49249845e-05	0	0	0	0	0	3
66	26	0	0.81138144	293.200227	293.200249	293.200205	293.20035	7.87232458e-05	0	0	0	0	0	3
67	26	0	0.823675098	293.200228	293.200246	293.200205	293.20035	7.27903885e-05	0	0	0	0	0	3
68	26	0	0.835968756	293.20023	293.200243	293.200205	293.20035	6.71525771e-05	0	0	0	0	0	3
69	27	0	0.848262414	293.200232	293.200241	293.200205	293.20035	6.18457605e-05	0	0	0	0	0	3
70	27	0	0.860556072	293.200234	293.200238	293.200205	293.20035	5.68819561e-05	0	0	0	0	0	3
71	27	0	0.872849731	293.200235	293.200235	293.200205	293.200344	5.24080882e-05	0	0	0	0	0	3
72	28	0	0.885143389	293.200238	293.200232	293.200205	293.200336	4.84730677e-05	0	0	0	0	0	3
73	28	0	0.897437047	293.20024	293.20023	293.200205	293.200325	4.51211912e-05	0	0	0	0	0	3
74	28	0	0.909730705	293.200242	293.200228	293.200205	293.200312	4.23291727e-05	0	0	0	0	0	3
75	29	0	0.922024363	293.200244	293.200226	293.200205	293.200299	4.00728028e-05	0	0	0	0	0	3
76	29	0	0.934318022	293.200246	293.200225	293.200205	293.200282	3.84224849e-05	0	0	0	0	0	3
77	29	0	0.94661168	293.200248	293.200224	293.200205	293.200267	3.84208744e-05	0	0	0	0	0	3
78	30	0	0.958905338	293.20025	293.200224	293.200205	293.200255	3.88281401e-05	0	0	0	0	0	3
79	30	0	0.971198996	293.200252	293.200224	293.200205	293.200252	3.89084053e-05	0	0	0	0	0	3
80	30	0	0.983492654	293.200254	293.200224	293.200205	293.200254	3.89084053e-05	0	0	0	0	0	3
81	31	0	0.995786312	293.200256	293.200224	293.200205	293.200256	3.89084053e-05	0	0	0	0	0	3
82	31	0	1.00807997	293.200258	293.200225	293.200205	293.200258	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
83	31	0	1.02037363	293.200259	293.200226	293.200205	293.200259	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
84	32	0	1.03266729	293.20026	293.200227	293.200205	293.20026	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
85	32	0	1.04496095	293.200261	293.200228	293.200205	293.200261	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
86	33	0	1.0572546	293.200261	293.200229	293.200205	293.200261	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
87	33	0	1.06954826	293.200262	293.20023	293.200205	293.200262	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
88	33	0	1.08184192	293.200262	293.200232	293.200205	293.200262	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
89	34	0	1.09413558	293.200261	293.200233	293.200205	293.200262	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
90	34	0	1.10642924	293.200261	293.200235	293.200206	293.200262	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
91	34	0	1.11872289	293.20026	293.200236	293.200206	293.200262	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
92	35	0	1.13101655	293.200259	293.200237	293.200207	293.200262	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
93	35	0	1.14331021	293.200258	293.200238	293.200208	293.200262	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
94	35	0	1.15560387	293.200257	293.20024	293.200208	293.200262	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
95	36	0	1.16789753	293.200256	293.200241	293.200209	293.200262	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
96	36	0	1.18019119	293.200254	293.200242	293.20021	293.200262	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
97	36	0	1.19248484	293.200253	293.200243	293.200212	293.200262	3.89084053e-05	8.37767958e-06	0	21.5	0	0	3
98	37	0	1.2047785	293.200252	293.200244	293.200213	293.200262	3.86382298e-05	8.37767958e-06	0	21.6	0	0	3
99	37	0	1.21707216	293.200251	293.200245	293.200214	293.200262	3.8013668e-05	8.37767958e-06	0	22	0	0	3
100	38	0	1.22936582	293.20025	293.200246	293.200216	293.200262	3.70675451e-05	8.37767958e-06	0	22.6	0	0	3
101	38	0	1.24165948	293.200249	293.200247	293.200218	293.200262	3.58525572e-05	8.37767958e-06	0	23.3	0	0	3
102	39	0	1.25395313	293.200248	293.200247	293.20022	293.200262	3.42489664e-05	8.37767958e-06	0	24.4	0	0	3
103	39	0	1.26624679	293.200248	293.200248	293.200222	293.200262	3.23167364e-05	8.37767958e-06	0	25.9	0	0	3
104	39	0	1.27854045	293.200247	293.200249	293.200224	293.200262	3.01165455e-05	8.37767958e-06	0	27.8	0	0	3
105	40	0	1.29083411	293.200246	293.200249	293.200225	293.200262	2.77114303e-05	8.37767958e-06	0	30.2	0	0	3
106	40	0	1.30312777	293.200246	293.20025	293.200227	293.200262	2.59445209e-05	8.37767958e-06	0	32.2	0	0	3
107	41	0	1.31542143	293.200246	293.20025	293.200228	293.200262	2.64025825e-05	8.37767958e-06	0	31.7	0	0	3
108	41	0	1.32771508	293.200246	293.20025	293.20023	293.200262	2.68214437e-05	8.37767958e-06	0	31.2	0	0	3
109	41	0	1.34000874	293.200246	293.200251	293.200232	293.200262	2.72051777e-05	8.37767958e-06	0	30.7	0	0	3
110	42	0	1.3523024	293.200246	293.200251	293.200234	293.200262	2.7542979e-05	8.37767958e-06	0	30.4	0	0	3
111	42	0	1.36459606	293.200246	293.200251	293.200235	293.200262	2.63388337e-05	8.37767958e-06	0	31.8	0	0	3
112	42	0	1.37688972	293.200246	293.200252	293.200238	293.200262	2.40233591e-05	8.37767958e-06	0	34.8	0	0	3
113	43	0	1.38918337	293.200246	293.200252	293.20024	293.200262	2.21148349e-05	8.37767958e-06	0	37.8	0	0	3
114	43	0	1.40147703	293.200245	293.200252	293.200242	293.200262	1.99141818e-05	8.37767958e-06	0	42	0	0	3
115	43	0	1.41377069	293.200245	293.200252	293.200244	293.200262	1.79568337e-05	8.37767958e-06	0	46.6	0	0	3
116	44	0	1.42606435	293.200246	293.200252	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
117	44	0	1.43835801	293.200246	293.200252	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
118	44	0	1.45065167	293.200246	293.200252	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
119	45	0	1.46294532	293.200246	293.200252	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
120	45	0	1.47523898	293.200246	293.200252	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
121	45	0	1.48753264	293.200246	293.200252	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
122	46	0	1.4998263	293.200247	293.200251	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
123	46	0	1.51211996	293.200247	293.200251	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
124	46	0	1.52441361	293.200247	293.200251	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
125	47	0	1.53670727	293.200247	293.200251	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
126	47	0	1.54900093	293.200248	293.20025	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
127	47	0	1.56129459	293.200248	293.20025	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
128	48	0	1.57358825	293.200248	293.20025	293.200245	293.200262	1.62902394e-05	8.37767958e-06	0	51.4	0	0	3
129	48	0	1.58588191	293.200249	293.200249	293.200245	293.200261	1.59983103e-05	8.37767958e-06	0	52.3	0	0	3
130	48	0	1.59817556	293.200249	293.200249	293.200245	293.200261	1.53202231e-05	8.37767958e-06	0	54.6	0	0	3
131	49	0	1.61046922	293.20025	293.200249	293.200245	293.20026	1.48378567e-05	8.37767958e-06	0	56.4	0	0	3
132	49	0	1.62276288	293.20025	293.200249	293.200245	293.200259	1.39175051e-05	8.37767958e-06	0	60.1	0	0	3
133	49	0	1.63505654	293.20025	293.200248	293.200245	293.200258	1.29020636e-05	8.37767958e-06	0	64.9	0	0	3
134	50	0	1.6473502	293.200251	293.200248	293.200245	293.200257	1.15399006e-05	8.37767958e-06	0	72.5	0	0	3
135	50	0	1.65964385	293.200251	293.200248	293.200245	293.200256	1.01785463e-05	8.37767958e-06	0	82.3	0	0	3
136	50	0	1.67193751	293.200251	293.200248	293.200245	293.200254	8.58744949e-06	8.37767958e-06	0	97.5	0	0	3
137	51	0	1.68423117	293.200251	293.200248	293.200245	293.200253	7.47307519e-06	8.37767958e-06	0	100	0	0	3
