-3,47511830500000;2,38002013900000
-3,43510269400000;2,43050098200000
-3,39354877800000;2,47972503900000
-3,35757195700000;2,53154792800000
-3,31852114000000;2,58252624400000
-3,27635725800000;2,63102419300000
-3,23579680800000;2,68075067900000
-3,19218423600000;2,72638284500000
-3,06388143900000;2,69879992300000
-2,97789997600000;2,70641628100000
-2,93111513000000;2,74678988800000
-2,88311384100000;2,78419068200000
-2,83317376900000;2,82083846500000
-2,93991593800000;3,01626215400000
-2,77180530700000;2,93366486200000
-2,83443535200000;3,08985823200000
-2,82679895200000;3,17761149900000
-2,78055679800000;3,22343801500000
-2,74409092500000;3,27935072700000
-2,70594051300000;3,33411505800000
-2,66707419700000;3,39076869600000
-2,62286284100000;3,44144166600000
-2,57772379200000;3,49155286000000
-2,53379342200000;3,54202146500000
-2,48794750200000;3,59263360600000
-2,44337142000000;3,64599185000000
-2,40155130500000;3,70469647800000
-2,36473620200000;3,76378124000000
-2,31476982300000;3,80993521000000
