-5.92278441026673,-0.665000213694215
-5.8416726571051,-0.565704052207994
-5.78484483216669,-0.471152965021101
-5.69646938644761,-0.378046018885733
-5.64365360539626,-0.288054232706354
-5.58138190864318,-0.201001034754196
-5.4918203177705,-0.113837307545491
-5.46791027550214,-0.03131309406894
-5.37674073180837,0.0527877261216547
-5.28537225357896,0.131190841594835
-5.25483193379947,0.209333470481828
-0.608870354673103,0.0618132444762583
-0.601876830197495,0.0705711611386806
-0.59079452943662,0.0785992540971545
-0.595484257079177,0.0883317455641703
-0.573239747046494,0.0946422635655762
-0.574708076967178,0.103762306468502
-0.584956582755622,0.114200766406063
-0.596000888194646,0.125155800409292
-0.573359385601578,0.130395607218266
-0.579189258863253,0.140555402508414
-0.561327079091918,0.145985927125003
-0.559074392038598,0.154388486640306
-0.552768399500645,0.161935382017157
-0.549322129074046,0.169912285607866
-0.539009610044676,0.175947743310961
-0.543927922381112,0.186460187560507
-0.542011118922763,0.194935677595565
-0.539906802281689,0.203542796881602
-0.558549884153786,0.219139351833536
-0.557913928575553,0.228781621802012
-0.558162647332424,0.238544442439006
-0.543361400868161,0.242452927581342
-0.54998831602744,0.25445797245586
-0.572096130046347,0.284652448009497
-1.16640938129338,0.622232453214409
-1.15502123995596,0.639003970037838
-1.14339315515597,0.655573020071305
-1.13687194334223,0.674689747249555
-1.13855575468671,0.698989772267052
-1.1610714331007,0.736571875133365
