-3.47511830544227,2.38002013928449
-3.43510269412054,2.43050098166231
-3.39354877768406,2.4797250393286
-3.35757195693799,2.53154792811662
-3.31852114002746,2.58252624411811
-3.27635725776167,2.63102419329146
-3.23579680810431,2.68075067897678
-3.19218423640456,2.7263828448169
-3.06388143892041,2.69879992283205
-2.97789997561535,2.70641628099969
-2.93111513025342,2.74678988764302
-2.88311384148631,2.78419068158191
-2.83317376931047,2.82083846499304
-2.93991593783297,3.01626215350977
-2.77180530749099,2.93366486167437
-2.83443535200791,3.08985823165169
-2.82679895176279,3.1776114987184
-2.78055679753582,3.22343801489197
-2.7440909248186,3.27935072721232
-2.70594051295342,3.33411505770596
-2.66707419653818,3.3907686959168
-2.62286284060941,3.44144166604765
-2.57772379187303,3.491552860444
-2.53379342176461,3.54202146548443
-2.48794750240572,3.59263360573543
-2.44337141973078,3.64599184989163
-2.40155130532142,3.70469647759047
-2.3647362023964,3.76378123954429
-2.31476982266167,3.8099352095099
